
print_multiple_paths
start room: Sjx1
room: Omg0 room->path:0x7ff26a5ed100 child_room:Esj2 level:47				total_steps_of_path:0 min_ants:0
room: Esj2 room->path:0x7ff26a5edab0 child_room:Bj_8 level:48				total_steps_of_path:0 min_ants:0
room: Bj_8 room->path:0x7ff26a5ec660 child_room:Ekc4 level:49				total_steps_of_path:0 min_ants:0
room: Ekc4 room->path:0x7ff26a5efb30 child_room:Ggh8 level:50				total_steps_of_path:0 min_ants:0
room: Ggh8 room->path:0x7ff26a5f12f0 child_room:Hk_1 level:51				total_steps_of_path:0 min_ants:0
room: Hk_1 room->path:0x7ff26a5f2380 child_room:Ybs6 level:52				total_steps_of_path:0 min_ants:0
room: Ybs6 room->path:0x7ff26a5f39b0 child_room:Dvl3 level:53				total_steps_of_path:0 min_ants:0
room: Dvl3 room->path:0x7ff26a5f7510 child_room:Xub1 level:54				total_steps_of_path:0 min_ants:0
room: Xub1 room->path:0x7ff26a5f85f0 child_room:Gyz4 level:55				total_steps_of_path:0 min_ants:0
room: Gyz4 room->path:0x7ff26a5f2a10 child_room:Sci4 level:45				total_steps_of_path:0 min_ants:0
room: Sci4 room->path:0x7ff26a5f4180 child_room:Sri7 level:46				total_steps_of_path:0 min_ants:0
start room: Sjx1
room: B_m1 room->path:0x7ff26a5d78a0 child_room:Fmf0 level:1				total_steps_of_path:55 min_ants:83
room: Fmf0 room->path:0x7ff26a5cbcd0 child_room:Ejw1 level:2				total_steps_of_path:0 min_ants:0
room: Ejw1 room->path:0x7ff26a5cbdc0 child_room:Uqh4 level:3				total_steps_of_path:0 min_ants:0
room: Uqh4 room->path:0x7ff26a5c9930 child_room:Nid1 level:4				total_steps_of_path:0 min_ants:0
room: Nid1 room->path:0x7ff26a5bec10 child_room:Roe5 level:5				total_steps_of_path:0 min_ants:0
room: Roe5 room->path:0x7ff26a5bfcf0 child_room:Gzo0 level:6				total_steps_of_path:0 min_ants:0
room: Gzo0 room->path:0x7ff26a5c1640 child_room:Tfk5 level:7				total_steps_of_path:0 min_ants:0
room: Tfk5 room->path:0x7ff26a5c2810 child_room:Vfn5 level:8				total_steps_of_path:0 min_ants:0
room: Vfn5 room->path:0x7ff26a5c3800 child_room:Jfm5 level:9				total_steps_of_path:0 min_ants:0
room: Jfm5 room->path:0x7ff26a5c49d0 child_room:Ob_3 level:10				total_steps_of_path:0 min_ants:0
room: Ob_3 room->path:0x7ff26a5c5830 child_room:B_g2 level:11				total_steps_of_path:0 min_ants:0
room: B_g2 room->path:0x7ff26a5c6a00 child_room:Rep9 level:12				total_steps_of_path:0 min_ants:0
room: Rep9 room->path:0x7ff26a5c7d10 child_room:Ska3 level:13				total_steps_of_path:0 min_ants:0
room: Ska3 room->path:0x7ff26a5c8bc0 child_room:Gtt4 level:14				total_steps_of_path:0 min_ants:0
room: Gtt4 room->path:0x7ff26a5ca100 child_room:Zsd9 level:15				total_steps_of_path:0 min_ants:0
room: Zsd9 room->path:0x7ff26a5cb640 child_room:Fyu4 level:16				total_steps_of_path:0 min_ants:0
room: Fyu4 room->path:0x7ff26a5ccb80 child_room:Svq9 level:17				total_steps_of_path:0 min_ants:0
room: Svq9 room->path:0x7ff26a5cdd50 child_room:Kpn1 level:18				total_steps_of_path:0 min_ants:0
room: Kpn1 room->path:0x7ff26a5cede0 child_room:C_g2 level:19				total_steps_of_path:0 min_ants:0
room: C_g2 room->path:0x7ff26a5d02d0 child_room:Ump5 level:20				total_steps_of_path:0 min_ants:0
room: Ump5 room->path:0x7ff26a5d1220 child_room:Zqy4 level:21				total_steps_of_path:0 min_ants:0
room: Zqy4 room->path:0x7ff26a5d2120 child_room:Pbs4 level:22				total_steps_of_path:0 min_ants:0
room: Pbs4 room->path:0x7ff26a5d30c0 child_room:Qxq3 level:23				total_steps_of_path:0 min_ants:0
room: Qxq3 room->path:0x7ff26a5d3fc0 child_room:Sxl5 level:24				total_steps_of_path:0 min_ants:0
room: Sxl5 room->path:0x7ff26a5d4f60 child_room:Kre4 level:25				total_steps_of_path:0 min_ants:0
room: Kre4 room->path:0x7ff26a5d5dc0 child_room:Nns6 level:26				total_steps_of_path:0 min_ants:0
room: Nns6 room->path:0x7ff26a5d6e00 child_room:Ted7 level:27				total_steps_of_path:0 min_ants:0
room: Ted7 room->path:0x7ff26a5d80c0 child_room:Ipv9 level:28				total_steps_of_path:0 min_ants:0
room: Ipv9 room->path:0x7ff26a5ff990 child_room:Rn_6 level:40				total_steps_of_path:0 min_ants:0
room: Rn_6 room->path:0x7ff26a5f9810 child_room:Ddz4 level:41				total_steps_of_path:0 min_ants:0
room: Ddz4 room->path:0x7ff26a5f9860 child_room:Hqd4 level:42				total_steps_of_path:0 min_ants:0
room: Hqd4 room->path:0x7ff26a5f98b0 child_room:Res9 level:43				total_steps_of_path:0 min_ants:0
room: Res9 room->path:0x7ff26a5f9900 child_room:Sog2 level:44				total_steps_of_path:0 min_ants:0
room: Sog2 room->path:0x7ff26a5f9950 child_room:Gsc7 level:45				total_steps_of_path:0 min_ants:0
room: Gsc7 room->path:0x7ff26a5f99a0 child_room:Uhw3 level:46				total_steps_of_path:0 min_ants:0
room: Uhw3 room->path:0x7ff26a5f99f0 child_room:Dtg4 level:47				total_steps_of_path:0 min_ants:0
room: Dtg4 room->path:0x7ff26a5f9a40 child_room:Tnr1 level:48				total_steps_of_path:0 min_ants:0
room: Tnr1 room->path:0x7ff26a5f9ae0 child_room:Voc4 level:49				total_steps_of_path:0 min_ants:0
room: Voc4 room->path:0x7ff26a5f9b30 child_room:Pvt3 level:50				total_steps_of_path:0 min_ants:0
room: Pvt3 room->path:0x7ff26a5f9b80 child_room:Gkl7 level:51				total_steps_of_path:0 min_ants:0
room: Gkl7 room->path:0x7ff26a5f9bd0 child_room:Hjp0 level:52				total_steps_of_path:0 min_ants:0
room: Hjp0 room->path:0x7ff26a5f9c20 child_room:I_v3 level:53				total_steps_of_path:0 min_ants:0
room: I_v3 room->path:0x7ff26a5f9c70 child_room:Bhe3 level:54				total_steps_of_path:0 min_ants:0
room: Bhe3 room->path:0x7ff26a5f9cc0 child_room:Adn9 level:55				total_steps_of_path:0 min_ants:0
room: Adn9 room->path:0x7ff26a5f9d10 child_room:Atb5 level:56				total_steps_of_path:0 min_ants:0
room: Atb5 room->path:0x7ff26a5f9d60 child_room:Awr2 level:57				total_steps_of_path:0 min_ants:0
room: Awr2 room->path:0x7ff26b004800 child_room:Xgo9 level:58				total_steps_of_path:0 min_ants:0
room: Xgo9 room->path:0x7ff26b005c50 child_room:Aa_8 level:59				total_steps_of_path:0 min_ants:0
room: Aa_8 room->path:0x7ff26b006f60 child_room:Gds1 level:60				total_steps_of_path:0 min_ants:0
room: Gds1 room->path:0x7ff26b007ff0 child_room:Gio6 level:61				total_steps_of_path:0 min_ants:0
room: Gio6 room->path:0x7ff26b008fe0 child_room:Tv_5 level:62				total_steps_of_path:0 min_ants:0
room: Tv_5 room->path:0x7ff26b009f80 child_room:Kd_9 level:63				total_steps_of_path:0 min_ants:0
room: Kd_9 room->path:0x7ff26b00af70 child_room:Kpj1 level:64				total_steps_of_path:0 min_ants:0
room: Kpj1 room->path:0x7ff26b00bd80 child_room:Sri7 level:65				total_steps_of_path:0 min_ants:0
start room: Sjx1
room: Z__0 room->path:0x7ff26a5cf100 child_room:Zkc0 level:1				total_steps_of_path:56 min_ants:90
room: Zkc0 room->path:0x7ff26a5f5bc0 child_room:Sae9 level:2				total_steps_of_path:0 min_ants:0
room: Sae9 room->path:0x7ff26a5d3e30 child_room:V_s3 level:3				total_steps_of_path:0 min_ants:0
room: V_s3 room->path:0x7ff26a5c13c0 child_room:Rkb0 level:4				total_steps_of_path:0 min_ants:0
room: Rkb0 room->path:0x7ff26a5f2150 child_room:Auy7 level:5				total_steps_of_path:0 min_ants:0
room: Auy7 room->path:0x7ff26a5cd490 child_room:R_u0 level:6				total_steps_of_path:0 min_ants:0
room: R_u0 room->path:0x7ff26a5f28d0 child_room:Bsm6 level:7				total_steps_of_path:0 min_ants:0
room: Bsm6 room->path:0x7ff26a5caf60 child_room:Va_4 level:8				total_steps_of_path:0 min_ants:0
room: Va_4 room->path:0x7ff26a5c5d30 child_room:Kol3 level:9				total_steps_of_path:0 min_ants:0
room: Kol3 room->path:0x7ff26a5ced40 child_room:Yob3 level:10				total_steps_of_path:0 min_ants:0
room: Yob3 room->path:0x7ff26a5cb870 child_room:Wzi6 level:11				total_steps_of_path:0 min_ants:0
room: Wzi6 room->path:0x7ff26a5f11b0 child_room:Mph5 level:12				total_steps_of_path:0 min_ants:0
room: Mph5 room->path:0x7ff26a5e8a10 child_room:Jsn0 level:13				total_steps_of_path:0 min_ants:0
room: Jsn0 room->path:0x7ff26a5db8b0 child_room:Tpa1 level:14				total_steps_of_path:0 min_ants:0
room: Tpa1 room->path:0x7ff26a5f4fe0 child_room:Ayc5 level:15				total_steps_of_path:0 min_ants:0
room: Ayc5 room->path:0x7ff26a5f7b00 child_room:Rix7 level:16				total_steps_of_path:0 min_ants:0
room: Rix7 room->path:0x7ff26a5d9fb0 child_room:Esu7 level:17				total_steps_of_path:0 min_ants:0
room: Esu7 room->path:0x7ff26a5c2950 child_room:Uq_8 level:18				total_steps_of_path:0 min_ants:0
room: Uq_8 room->path:0x7ff26b0087c0 child_room:Vuo1 level:19				total_steps_of_path:0 min_ants:0
room: Vuo1 room->path:0x7ff26a5e2c50 child_room:Yt_4 level:20				total_steps_of_path:0 min_ants:0
room: Yt_4 room->path:0x7ff26a4484c0 child_room:Mqs4 level:21				total_steps_of_path:0 min_ants:0
room: Mqs4 room->path:0x7ff26a449000 child_room:Np_1 level:22				total_steps_of_path:0 min_ants:0
room: Np_1 room->path:0x7ff26a449b90 child_room:Rax1 level:23				total_steps_of_path:0 min_ants:0
room: Rax1 room->path:0x7ff26a44a680 child_room:Wew4 level:24				total_steps_of_path:0 min_ants:0
room: Wew4 room->path:0x7ff26a44b170 child_room:Cld5 level:25				total_steps_of_path:0 min_ants:0
room: Cld5 room->path:0x7ff26a44bc60 child_room:Suk7 level:26				total_steps_of_path:0 min_ants:0
room: Suk7 room->path:0x7ff26a44c750 child_room:Arv3 level:27				total_steps_of_path:0 min_ants:0
room: Arv3 room->path:0x7ff26a44d240 child_room:Hv_1 level:28				total_steps_of_path:0 min_ants:0
room: Hv_1 room->path:0x7ff26a44dce0 child_room:Jtd9 level:29				total_steps_of_path:0 min_ants:0
room: Jtd9 room->path:0x7ff26a44e820 child_room:Vqr1 level:30				total_steps_of_path:0 min_ants:0
room: Vqr1 room->path:0x7ff26a44f310 child_room:H_i3 level:31				total_steps_of_path:0 min_ants:0
room: H_i3 room->path:0x7ff26a44fe00 child_room:Frm5 level:32				total_steps_of_path:0 min_ants:0
room: Frm5 room->path:0x7ff26a4508f0 child_room:Txc6 level:33				total_steps_of_path:0 min_ants:0
room: Txc6 room->path:0x7ff26a4514d0 child_room:D_q9 level:34				total_steps_of_path:0 min_ants:0
room: D_q9 room->path:0x7ff26a5dc210 child_room:Rrx9 level:34				total_steps_of_path:0 min_ants:0
room: Rrx9 room->path:0x7ff26a5deba0 child_room:Zil9 level:35				total_steps_of_path:0 min_ants:0
room: Zil9 room->path:0x7ff26a5ddfc0 child_room:Qvq3 level:36				total_steps_of_path:0 min_ants:0
room: Qvq3 room->path:0x7ff26a5e04a0 child_room:E_j0 level:37				total_steps_of_path:0 min_ants:0
room: E_j0 room->path:0x7ff26a5e18a0 child_room:U_d1 level:38				total_steps_of_path:0 min_ants:0
room: U_d1 room->path:0x7ff26a5e2ac0 child_room:Tns2 level:39				total_steps_of_path:0 min_ants:0
room: Tns2 room->path:0x7ff26a5e4460 child_room:Wey2 level:40				total_steps_of_path:0 min_ants:0
room: Wey2 room->path:0x7ff26a5e5860 child_room:Tmf0 level:41				total_steps_of_path:0 min_ants:0
room: Tmf0 room->path:0x7ff26a5e6990 child_room:Stq6 level:42				total_steps_of_path:0 min_ants:0
room: Stq6 room->path:0x7ff26a5e7cf0 child_room:Hfw8 level:43				total_steps_of_path:0 min_ants:0
room: Hfw8 room->path:0x7ff26a5e8e70 child_room:Tqh8 level:44				total_steps_of_path:0 min_ants:0
room: Tqh8 room->path:0x7ff26a5ead10 child_room:Ur_9 level:45				total_steps_of_path:0 min_ants:0
room: Ur_9 room->path:0x7ff26a5ed560 child_room:Sdl3 level:46				total_steps_of_path:0 min_ants:0
room: Sdl3 room->path:0x7ff26a5ee460 child_room:Sos5 level:47				total_steps_of_path:0 min_ants:0
room: Sos5 room->path:0x7ff26a5ec3e0 child_room:Yao0 level:48				total_steps_of_path:0 min_ants:0
room: Yao0 room->path:0x7ff26a5eeff0 child_room:Us_5 level:49				total_steps_of_path:0 min_ants:0
room: Us_5 room->path:0x7ff26a5eff90 child_room:Imr7 level:50				total_steps_of_path:0 min_ants:0
room: Imr7 room->path:0x7ff26a5f12a0 child_room:Xyi2 level:51				total_steps_of_path:0 min_ants:0
room: Xyi2 room->path:0x7ff26a5f2240 child_room:Jdx8 level:52				total_steps_of_path:0 min_ants:0
room: Jdx8 room->path:0x7ff26a5f3190 child_room:Oxa2 level:53				total_steps_of_path:0 min_ants:0
room: Oxa2 room->path:0x7ff26a5f3ff0 child_room:Sri7 level:54				total_steps_of_path:0 min_ants:0
start room: Sjx1
room: R_i5 room->path:0x7ff26a5cee80 child_room:Jsm2 level:1				total_steps_of_path:53 min_ants:71
room: Jsm2 room->path:0x7ff26a5c9a70 child_room:D_t0 level:2				total_steps_of_path:0 min_ants:0
room: D_t0 room->path:0x7ff26a5c96b0 child_room:Enl3 level:3				total_steps_of_path:0 min_ants:0
room: Enl3 room->path:0x7ff26a5da3c0 child_room:Wgi6 level:4				total_steps_of_path:0 min_ants:0
room: Wgi6 room->path:0x7ff26a5cbc80 child_room:Rqj4 level:5				total_steps_of_path:0 min_ants:0
room: Rqj4 room->path:0x7ff26a5cffb0 child_room:G_e5 level:6				total_steps_of_path:0 min_ants:0
room: G_e5 room->path:0x7ff26a5c1140 child_room:Ogr8 level:7				total_steps_of_path:0 min_ants:0
room: Ogr8 room->path:0x7ff26a5ecd40 child_room:G_n4 level:8				total_steps_of_path:0 min_ants:0
room: G_n4 room->path:0x7ff26a5dbb30 child_room:Dow1 level:9				total_steps_of_path:0 min_ants:0
room: Dow1 room->path:0x7ff26a5c7d60 child_room:Jhs5 level:10				total_steps_of_path:0 min_ants:0
room: Jhs5 room->path:0x7ff26a5c07e0 child_room:Duh1 level:11				total_steps_of_path:0 min_ants:0
room: Duh1 room->path:0x7ff26a5d6400 child_room:Cwi7 level:12				total_steps_of_path:0 min_ants:0
room: Cwi7 room->path:0x7ff26a5f4770 child_room:Sea9 level:13				total_steps_of_path:0 min_ants:0
room: Sea9 room->path:0x7ff26a5f5490 child_room:M__9 level:14				total_steps_of_path:0 min_ants:0
room: M__9 room->path:0x7ff26a5be9e0 child_room:Zx_6 level:15				total_steps_of_path:0 min_ants:0
room: Zx_6 room->path:0x7ff26a5c1910 child_room:Ofa5 level:16				total_steps_of_path:0 min_ants:0
room: Ofa5 room->path:0x7ff26a5c2d10 child_room:Ct_5 level:17				total_steps_of_path:0 min_ants:0
room: Ct_5 room->path:0x7ff26a5c4d90 child_room:Rkx8 level:18				total_steps_of_path:0 min_ants:0
room: Rkx8 room->path:0x7ff26a5c8490 child_room:Fqk3 level:19				total_steps_of_path:0 min_ants:0
room: Fqk3 room->path:0x7ff26a5c7770 child_room:Voy0 level:20				total_steps_of_path:0 min_ants:0
room: Voy0 room->path:0x7ff26a5c9430 child_room:Ftk8 level:21				total_steps_of_path:0 min_ants:0
room: Ftk8 room->path:0x7ff26a5cc1d0 child_room:Pob0 level:22				total_steps_of_path:0 min_ants:0
room: Pob0 room->path:0x7ff26a5cd580 child_room:Ypg5 level:23				total_steps_of_path:0 min_ants:0
room: Ypg5 room->path:0x7ff26a5cf0b0 child_room:P_c8 level:24				total_steps_of_path:0 min_ants:0
room: P_c8 room->path:0x7ff26a5d0730 child_room:Vmv0 level:25				total_steps_of_path:0 min_ants:0
room: Vmv0 room->path:0x7ff26a5d18b0 child_room:Efe3 level:26				total_steps_of_path:0 min_ants:0
room: Efe3 room->path:0x7ff26a5d2e90 child_room:Xcr8 level:27				total_steps_of_path:0 min_ants:0
room: Xcr8 room->path:0x7ff26a5d3de0 child_room:Vkx4 level:28				total_steps_of_path:0 min_ants:0
room: Vkx4 room->path:0x7ff26a5d4bf0 child_room:Ukv9 level:29				total_steps_of_path:0 min_ants:0
room: Ukv9 room->path:0x7ff26a5d5af0 child_room:Rzr0 level:30				total_steps_of_path:0 min_ants:0
room: Rzr0 room->path:0x7ff26a5d6ea0 child_room:Pwt1 level:31				total_steps_of_path:0 min_ants:0
room: Pwt1 room->path:0x7ff26a5d67c0 child_room:E_o5 level:27				total_steps_of_path:0 min_ants:0
room: E_o5 room->path:0x7ff26a5d7670 child_room:Bp_7 level:28				total_steps_of_path:0 min_ants:0
room: Bp_7 room->path:0x7ff26a5d87a0 child_room:Mnn6 level:29				total_steps_of_path:0 min_ants:0
room: Mnn6 room->path:0x7ff26a5d9740 child_room:Jjr4 level:30				total_steps_of_path:0 min_ants:0
room: Jjr4 room->path:0x7ff26a5daa50 child_room:B__5 level:31				total_steps_of_path:0 min_ants:0
room: B__5 room->path:0x7ff26a5dbdb0 child_room:V_f1 level:32				total_steps_of_path:0 min_ants:0
room: V_f1 room->path:0x7ff26a5dd0c0 child_room:Xue0 level:33				total_steps_of_path:0 min_ants:0
room: Xue0 room->path:0x7ff26a5def60 child_room:Rcj0 level:34				total_steps_of_path:0 min_ants:0
room: Rcj0 room->path:0x7ff26a5e0450 child_room:Yfg6 level:35				total_steps_of_path:0 min_ants:0
room: Yfg6 room->path:0x7ff26a5e19e0 child_room:Myr3 level:36				total_steps_of_path:0 min_ants:0
room: Myr3 room->path:0x7ff26a5e3330 child_room:K_q8 level:37				total_steps_of_path:0 min_ants:0
room: K_q8 room->path:0x7ff26a5e4b40 child_room:Axt8 level:38				total_steps_of_path:0 min_ants:0
room: Axt8 room->path:0x7ff26a5e6170 child_room:Omb5 level:39				total_steps_of_path:0 min_ants:0
room: Omb5 room->path:0x7ff26a5e7890 child_room:Eil1 level:40				total_steps_of_path:0 min_ants:0
room: Eil1 room->path:0x7ff26a5e8d80 child_room:Vkr5 level:41				total_steps_of_path:0 min_ants:0
room: Vkr5 room->path:0x7ff26a5ea1d0 child_room:N_a8 level:42				total_steps_of_path:0 min_ants:0
room: N_a8 room->path:0x7ff26a5eb8a0 child_room:Qen2 level:43				total_steps_of_path:0 min_ants:0
room: Qen2 room->path:0x7ff26a5eccf0 child_room:Vlw6 level:44				total_steps_of_path:0 min_ants:0
room: Vlw6 room->path:0x7ff26a5eeeb0 child_room:Olq7 level:45				total_steps_of_path:0 min_ants:0
room: Olq7 room->path:0x7ff26a5f0080 child_room:Jmb4 level:46				total_steps_of_path:0 min_ants:0
room: Jmb4 room->path:0x7ff26a5f1250 child_room:Sri7 level:47				total_steps_of_path:0 min_ants:0
start room: Sjx1
room: Nnh5 room->path:0x7ff26a5d01e0 child_room:Zai2 level:1				total_steps_of_path:48 min_ants:49
room: Zai2 room->path:0x7ff26a5ca790 child_room:H_g1 level:2				total_steps_of_path:0 min_ants:0
room: H_g1 room->path:0x7ff26a5db860 child_room:O_o2 level:3				total_steps_of_path:0 min_ants:0
room: O_o2 room->path:0x7ff26a5c9ac0 child_room:Coo5 level:4				total_steps_of_path:0 min_ants:0
room: Coo5 room->path:0x7ff26a5c9660 child_room:Um_3 level:5				total_steps_of_path:0 min_ants:0
room: Um_3 room->path:0x7ff26a5da4b0 child_room:V_r9 level:6				total_steps_of_path:0 min_ants:0
room: V_r9 room->path:0x7ff26a5c6870 child_room:Fua1 level:7				total_steps_of_path:0 min_ants:0
room: Fua1 room->path:0x7ff26a5bde50 child_room:Nqy5 level:8				total_steps_of_path:0 min_ants:0
room: Nqy5 room->path:0x7ff26a5bf070 child_room:Ysx8 level:9				total_steps_of_path:0 min_ants:0
room: Ysx8 room->path:0x7ff26a5c0970 child_room:Sdj3 level:10				total_steps_of_path:0 min_ants:0
room: Sdj3 room->path:0x7ff26a5c1e10 child_room:Cwm0 level:11				total_steps_of_path:0 min_ants:0
room: Cwm0 room->path:0x7ff26a5c3030 child_room:Ylk9 level:12				total_steps_of_path:0 min_ants:0
room: Ylk9 room->path:0x7ff26a5c4ac0 child_room:Gar1 level:13				total_steps_of_path:0 min_ants:0
room: Gar1 room->path:0x7ff26a5c61e0 child_room:Rdc6 level:14				total_steps_of_path:0 min_ants:0
room: Rdc6 room->path:0x7ff26a5c77c0 child_room:Qp_3 level:15				total_steps_of_path:0 min_ants:0
room: Qp_3 room->path:0x7ff26a5cad30 child_room:Qpy7 level:16				total_steps_of_path:0 min_ants:0
room: Qpy7 room->path:0x7ff26a5cae70 child_room:Xic7 level:17				total_steps_of_path:0 min_ants:0
room: Xic7 room->path:0x7ff26a5cc720 child_room:Xls8 level:18				total_steps_of_path:0 min_ants:0
room: Xls8 room->path:0x7ff26a5cda30 child_room:Tik4 level:19				total_steps_of_path:0 min_ants:0
room: Tik4 room->path:0x7ff26a5cec50 child_room:Fam1 level:20				total_steps_of_path:0 min_ants:0
room: Fam1 room->path:0x7ff26a5d03c0 child_room:Iak9 level:21				total_steps_of_path:0 min_ants:0
room: Iak9 room->path:0x7ff26a5d1400 child_room:Nxx8 level:22				total_steps_of_path:0 min_ants:0
room: Nxx8 room->path:0x7ff26a5d2ad0 child_room:B_g1 level:23				total_steps_of_path:0 min_ants:0
room: B_g1 room->path:0x7ff26a5d3930 child_room:Qbd0 level:24				total_steps_of_path:0 min_ants:0
room: Qbd0 room->path:0x7ff26a5d4880 child_room:Prv7 level:25				total_steps_of_path:0 min_ants:0
room: Prv7 room->path:0x7ff26a5d5820 child_room:Pwt1 level:26				total_steps_of_path:0 min_ants:0
room: Pwt1 room->path:0x7ff26a5d67c0 child_room:E_o5 level:27				total_steps_of_path:0 min_ants:0
room: E_o5 room->path:0x7ff26a5d7670 child_room:Bp_7 level:28				total_steps_of_path:0 min_ants:0
room: Bp_7 room->path:0x7ff26a5d87a0 child_room:Mnn6 level:29				total_steps_of_path:0 min_ants:0
room: Mnn6 room->path:0x7ff26a5d9740 child_room:Jjr4 level:30				total_steps_of_path:0 min_ants:0
room: Jjr4 room->path:0x7ff26a5daa50 child_room:B__5 level:31				total_steps_of_path:0 min_ants:0
room: B__5 room->path:0x7ff26a5dbdb0 child_room:V_f1 level:32				total_steps_of_path:0 min_ants:0
room: V_f1 room->path:0x7ff26a5dd0c0 child_room:Xue0 level:33				total_steps_of_path:0 min_ants:0
room: Xue0 room->path:0x7ff26a5def60 child_room:Rcj0 level:34				total_steps_of_path:0 min_ants:0
room: Rcj0 room->path:0x7ff26a5e0450 child_room:Yfg6 level:35				total_steps_of_path:0 min_ants:0
room: Yfg6 room->path:0x7ff26a5e19e0 child_room:Myr3 level:36				total_steps_of_path:0 min_ants:0
room: Myr3 room->path:0x7ff26a5e3330 child_room:K_q8 level:37				total_steps_of_path:0 min_ants:0
room: K_q8 room->path:0x7ff26a5e4b40 child_room:Axt8 level:38				total_steps_of_path:0 min_ants:0
room: Axt8 room->path:0x7ff26a5e6170 child_room:Omb5 level:39				total_steps_of_path:0 min_ants:0
room: Omb5 room->path:0x7ff26a5e7890 child_room:Eil1 level:40				total_steps_of_path:0 min_ants:0
room: Eil1 room->path:0x7ff26a5e8d80 child_room:Vkr5 level:41				total_steps_of_path:0 min_ants:0
room: Vkr5 room->path:0x7ff26a5ea1d0 child_room:N_a8 level:42				total_steps_of_path:0 min_ants:0
room: N_a8 room->path:0x7ff26a5eb8a0 child_room:Qen2 level:43				total_steps_of_path:0 min_ants:0
room: Qen2 room->path:0x7ff26a5eccf0 child_room:Vlw6 level:44				total_steps_of_path:0 min_ants:0
room: Vlw6 room->path:0x7ff26a5eeeb0 child_room:Olq7 level:45				total_steps_of_path:0 min_ants:0
room: Olq7 room->path:0x7ff26a5f0080 child_room:Jmb4 level:46				total_steps_of_path:0 min_ants:0
room: Jmb4 room->path:0x7ff26a5f1250 child_room:Sri7 level:47				total_steps_of_path:0 min_ants:0
start room: Sjx1
room: Byg6 room->path:0x7ff26a5f0030 child_room:Sdm1 level:1				total_steps_of_path:36 min_ants:20
room: Sdm1 room->path:0x7ff26a5e18f0 child_room:Yqc3 level:2				total_steps_of_path:0 min_ants:0
room: Yqc3 room->path:0x7ff26a5d0050 child_room:Wce2 level:3				total_steps_of_path:0 min_ants:0
room: Wce2 room->path:0x7ff26a5bfde0 child_room:J_d1 level:4				total_steps_of_path:0 min_ants:0
room: J_d1 room->path:0x7ff26a5d3ed0 child_room:Bis2 level:5				total_steps_of_path:0 min_ants:0
room: Bis2 room->path:0x7ff26a5cbaf0 child_room:Xhr9 level:6				total_steps_of_path:0 min_ants:0
room: Xhr9 room->path:0x7ff26a5c4660 child_room:Fso3 level:7				total_steps_of_path:0 min_ants:0
room: Fso3 room->path:0x7ff26a5be8a0 child_room:Cm_2 level:8				total_steps_of_path:0 min_ants:0
room: Cm_2 room->path:0x7ff26a5f0210 child_room:Xpr7 level:9				total_steps_of_path:0 min_ants:0
room: Xpr7 room->path:0x7ff26a5d5c80 child_room:Wsf2 level:10				total_steps_of_path:0 min_ants:0
room: Wsf2 room->path:0x7ff26a5e0220 child_room:Syy8 level:11				total_steps_of_path:0 min_ants:0
room: Syy8 room->path:0x7ff26a5c8260 child_room:X__2 level:12				total_steps_of_path:0 min_ants:0
room: X__2 room->path:0x7ff26a5c0060 child_room:Ijk7 level:13				total_steps_of_path:0 min_ants:0
room: Ijk7 room->path:0x7ff26a5c22c0 child_room:Pdy1 level:5				total_steps_of_path:0 min_ants:0
room: Pdy1 room->path:0x7ff26a5c3260 child_room:J_q1 level:6				total_steps_of_path:0 min_ants:0
room: J_q1 room->path:0x7ff26a5c4340 child_room:Myj2 level:7				total_steps_of_path:0 min_ants:0
room: Myj2 room->path:0x7ff26a5c54c0 child_room:Rmm1 level:8				total_steps_of_path:0 min_ants:0
room: Rmm1 room->path:0x7ff26a5c6640 child_room:Ndk3 level:9				total_steps_of_path:0 min_ants:0
room: Ndk3 room->path:0x7ff26a5c7810 child_room:Odt3 level:10				total_steps_of_path:0 min_ants:0
room: Odt3 room->path:0x7ff26a5c89e0 child_room:Azw4 level:11				total_steps_of_path:0 min_ants:0
room: Azw4 room->path:0x7ff26a5c9c00 child_room:Krk0 level:12				total_steps_of_path:0 min_ants:0
room: Krk0 room->path:0x7ff26a5cae20 child_room:Dzd3 level:13				total_steps_of_path:0 min_ants:0
room: Dzd3 room->path:0x7ff26a5cc090 child_room:E_j1 level:14				total_steps_of_path:0 min_ants:0
room: E_j1 room->path:0x7ff26a5cd440 child_room:Dkl1 level:15				total_steps_of_path:0 min_ants:0
room: Dkl1 room->path:0x7ff26a5ce840 child_room:W_u4 level:16				total_steps_of_path:0 min_ants:0
room: W_u4 room->path:0x7ff26a5cfba0 child_room:Gzt6 level:17				total_steps_of_path:0 min_ants:0
room: Gzt6 room->path:0x7ff26a5d1090 child_room:Rup0 level:18				total_steps_of_path:0 min_ants:0
room: Rup0 room->path:0x7ff26a5d2530 child_room:By_7 level:19				total_steps_of_path:0 min_ants:0
room: By_7 room->path:0x7ff26a5d3980 child_room:Qoz8 level:20				total_steps_of_path:0 min_ants:0
room: Qoz8 room->path:0x7ff26a5d4e20 child_room:Shr1 level:21				total_steps_of_path:0 min_ants:0
room: Shr1 room->path:0x7ff26a5d62c0 child_room:Ahr2 level:22				total_steps_of_path:0 min_ants:0
room: Ahr2 room->path:0x7ff26a5d7850 child_room:Akr4 level:23				total_steps_of_path:0 min_ants:0
